"","Sample","Week","Treatment","Weight.x","Temperature","HeartRate","RespiratoryRate","SubmandibularLN","PrescapularLN","PoplitealLN","salDNA","salcDNA","blDNA","blcDNA","blNeut","blCD4CD183","blCD4CCR4","blCD4CCR6","blCD4","blCD8","blCD21","blCD4CD8CD21","blTCells","blBTratio","blCD4CD8ratio","lnCD4CD183","lnCD4CCR4","lnCD4CCR6","lnCD4","lnCD8","lnCD21","lnCD4CD8CD21","lnTCells","lnBTratio","lnCD4CD8ratio","tonCD4CD183","tonCD4CCR4","tonCD4CCR6","tonCD4","tonCD8","tonCD21","tonFoxP3","tonCD4CD8CD21","tonTCells","tonBTratio","tonCD4CD8ratio","Sex","Age","Weight.y","WgtCng","GingInf","GumLoss","LNLsize","LNRsize","MG408-9Les","MG308-9Les"
"175",4541,11,"Placebo",3.4,101.3,130,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.4,1.3,33.2,24,32,89.2,57.2,0.559440559440559,0.963855421686747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",316,3.4,0.2,0.7,0.44,0,0,0,0
"176",4541,12,"Placebo",3.5,101.8,170,42,0,0,0,22180.4511278195,5347.54797441365,7667.73162939297,10514.2857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",4541,13,"Placebo",3.4,101.5,150,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",4541,14,"Placebo",3.4,99.6,160,60,0,0,0,NA,NA,8807.33944954128,12800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",4541,15,"Placebo",3.4,100.7,160,48,0,0,0,NA,NA,NA,NA,NA,0.4,1.6,0.3,17.8,27,24.9,69.7,44.8,0.555803571428571,0.659259259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",4541,16,"Placebo",3.4,102.4,170,36,0,0,0,NA,NA,10348.2587064677,9371.42857142857,1476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",351,3.4,0.2,0.54,0.41,0,0,0,0
"181",4541,17,"Placebo",3.5,101.2,164,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",4541,18,"Placebo",3.5,101.5,162,66,0,0,0,NA,1567.34693877551,9321.45305003427,7657.14285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",4541,19,"Placebo",3.5,101.2,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",4541,20,"Placebo",3.5,101.4,170,66,0,0,0,NA,NA,8866.99507389163,3634.28571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",4541,21,"Placebo",3.5,101.7,190,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",4541,22,"Placebo",3.5,100.3,160,44,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",4541,23,"Placebo",3.5,101.8,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",4541,24,"Placebo",3.5,100.3,220,42,0,0,0,NA,NA,7883.02606484425,5942.85714285714,3132,0.3,1.9,0.3,13.6,21,23.7,58.3,34.6,0.684971098265896,0.647619047619048,9.5,0.5,3.4,30.2,22.1,39.5,91.8,52.3,0.755258126195029,1.30794701986755,2.2,1,2.6,41.8,10.4,38.6,1.1,90.8,52.2,0.739463601532567,4.01923076923077,"f",407,3.5,0.3,1.16,0.73,0,0,0,0
"189",4541,33,"Placebo",NA,NA,NA,NA,NA,NA,NA,61349.6932515337,30615.1260504202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",470,3.5,0.3,0.88,0.85,0,1,0,0
"190",4542,-1,"Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",234,2.9,0,0.62,0.53,0,0,0,0
"191",4542,0,"Control",2.8,102.1,210,48,0,0,0,NA,NA,0,0,3500,6.5,0.9,0.2,21.3,5.5,34.9,61.7,26.8,1.30223880597015,3.87272727272727,NA,1.2,0,40.6,20.4,21.3,82.3,61,0.349180327868852,0.524630541871921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",4542,1,"Control",2.8,101.9,168,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",4542,2,"Control",2.8,101.7,140,78,0,0,0,0,0,0,0,NA,1,1.6,0.7,28.5,7.7,39.2,75.4,36.2,1.0828729281768,3.7012987012987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",4542,3,"Control",2.8,101,104,60,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",4542,4,"Control",2.7,99.8,180,56,0,0,0,NA,NA,0,0,2828,1.5,0.6,0.6,30.6,7.6,37.2,75.4,38.2,0.973821989528796,4.02631578947368,0.1,1.1,0,31,11.2,39.4,81.6,42.2,0.933649289099526,1.27096774193548,6.6,40,52.2,29.6,4.5,50.5,0.4,84.6,34.1,1.48093841642229,6.57777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",4542,5,"Control",2.7,101.7,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",267,2.9,0,0.71,0.51,0,0,0,0
"197",4542,6,"Control",2.7,101,180,54,0,0,0,0,0,0,0,3451,0.8,2.1,1.2,23.1,7.5,31.3,61.9,30.6,1.02287581699346,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",4542,7,"Control",2.7,100.2,156,56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",4542,8,"Control",2.7,99.9,150,48,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",4542,9,"Control",2.7,99.9,140,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",4542,10,"Control",2.8,100,130,36,0,0,0,NA,NA,0,0,3900,2.3,5.5,2,23.8,7,33.2,64,30.8,1.07792207792208,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",4542,11,"Control",2.7,101.7,130,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,1,2.7,35.5,23.4,24.7,83.6,58.9,0.419354838709677,0.695774647887324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",316,2.7,-0.2,0.74,0.56,0,3,0,0
"203",4542,12,"Control",2.8,99,140,48,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",4542,13,"Control",2.8,99.4,140,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",4542,14,"Control",2.7,102,140,42,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",4542,15,"Control",2.8,101.1,130,42,0,0,0,NA,NA,NA,NA,NA,0,4.3,0.5,24.2,10,39.7,73.9,34.2,1.16081871345029,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",4542,16,"Control",2.7,100.8,130,36,0,0,0,NA,NA,0,0,3008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",351,2.7,-0.2,0.34,0.73,0,0,0,0
"208",4542,17,"Control",2.8,100,175,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",4542,18,"Control",2.8,99.6,NA,66,0,0,0,0,176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",4542,19,"Control",2.8,100.7,170,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",4542,20,"Control",2.8,100.2,150,60,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",4542,21,"Control",2.7,100.7,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",4542,22,"Control",2.8,99.4,160,52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",4542,23,"Control",2.8,101,140,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",4542,24,"Control",2.7,100.2,150,48,0,0,0,NA,NA,0,0,2461,0.3,1.6,0.4,24.5,9.2,39.6,73.3,33.7,1.17507418397626,2.66304347826087,15,0.3,6,34.9,22.7,37.9,95.5,57.6,0.657986111111111,1.08595988538682,2.1,0.9,2.1,41,4.8,43.9,1.3,89.7,45.8,0.958515283842795,8.54166666666667,"f",407,2.8,-0.1,0.77,0.67,0,0,0,0
"216",4542,33,"Control",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",470,2.9,0,0.78,0.91,1,1,0,0
"217",4543,-1,"Placebo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",232,3.8,0,0.62,0.44,0,0,2.5,2.5
"218",4543,0,"Placebo",3.7,99.5,150,48,0,0,0,NA,NA,0,0,NA,4.6,0.5,0.3,18,10.6,24.3,52.9,28.6,0.84965034965035,1.69811320754717,NA,1.3,0,29.5,20.6,28.6,78.7,50.1,0.570858283433134,0.969491525423729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",4543,1,"Placebo",NA,100.5,200,NA,0,0,0,NA,NA,400.444938820912,72914.2857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",4543,2,"Placebo",3.9,102.4,160,60,1,0,0,NA,NA,49226.630800269,5750857.14285714,NA,1.4,2.9,1.4,20.7,9.7,13,43.4,30.4,0.427631578947368,2.1340206185567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",4543,3,"Placebo",3.9,99.3,164,52,0,0,1,NA,NA,18582.3754789272,9997714.28571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",4543,4,"Placebo",3.87,100.4,210,60,0,0,0,NA,NA,29271.1370262391,38857.1428571429,3010,3.8,2,2.5,20.2,22.6,24.9,67.7,42.8,0.581775700934579,2.1340206185567,0.4,5.2,0.1,16.5,13.7,56.8,87,30.2,1.88079470198676,3.44242424242424,3.9,12.1,12.1,87.5,13.8,1.1,4.6,102.4,101.3,0.0108588351431392,6.34057971014493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",4543,5,"Placebo",3.8,101.3,NA,NA,1,0,0,NA,NA,18736.3834422658,55542.8571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",265,3.8,0,0.82,0.37,1,0,2,3
"224",4543,6,"Placebo",3.9,101.4,180,60,1,1,0,NA,NA,14937.4243035931,12571.4285714286,594,1.6,3.6,2.1,12.6,37.8,23.7,74.1,50.4,0.470238095238095,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",4543,7,"Placebo",3.8,100,156,52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",4543,8,"Placebo",3.9,99,160,60,0,0,0,NA,NA,23541.887592789,14857.1428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",4543,9,"Placebo",3.9,99.5,160,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",4543,10,"Placebo",3.9,98.7,180,36,0,0,0,NA,NA,14191.7293233083,10285.7142857143,1710,3.7,8.7,2.7,10.5,32.4,30.6,73.5,42.9,0.713286713286713,0.324074074074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",4543,11,"Placebo",4,100.7,160,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,0.8,2.9,22.7,24.6,39.4,86.7,47.3,0.832980972515856,1.73568281938326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",314,3.9,0.1,0.75,0.59,3,3,2,3
"230",4543,12,"Placebo",4,99,160,54,0,0,0,NA,NA,9903.91722099039,10285.7142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",4543,13,"Placebo",4.1,97.7,150,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",4543,14,"Placebo",4,99.6,170,42,0,0,0,NA,NA,14285.7142857143,7085.71428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",4543,15,"Placebo",4,96.9,150,54,0,0,0,NA,NA,NA,NA,NA,0.8,4.8,0.6,7.7,41.2,23.9,72.8,48.9,0.488752556237219,0.186893203883495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",4543,16,"Placebo",4,100.5,150,48,0,0,0,NA,NA,9911.50442477876,3588.57142857143,1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",349,4,0.2,0.65,0.51,2,2,2,3
"235",4543,17,"Placebo",4,99.2,152,52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",4543,18,"Placebo",4.1,98,144,90,0,0,0,NA,NA,11176.0883690708,2354.28571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",4543,19,"Placebo",4,101.4,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",4543,20,"Placebo",3.8,100.4,150,48,0,0,0,NA,NA,11103.3028812368,3017.14285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",4543,21,"Placebo",4,101,170,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",4543,22,"Placebo",4,98.1,160,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",4543,23,"Placebo",4,100.8,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",4543,24,"Placebo",4,101.4,150,48,0,0,0,NA,NA,6969.69696969697,2811.42857142857,2520,0.4,3.7,0.8,7.2,31.1,21.9,60.2,38.3,0.571801566579634,0.231511254019293,15.7,0.4,3.8,22.9,28.7,29.6,81.2,51.6,0.573643410852713,1.29257641921397,0.6,1.2,1.4,33.2,8.5,48.3,1.1,90,41.7,1.15827338129496,3.90588235294118,"m",405,4,0.2,0.8,0.68,2,2,2,3
"243",4543,33,"Placebo",NA,NA,NA,NA,NA,NA,NA,NA,389.308755760369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",468,3.9,0.1,1.03,0.79,2,2,2,3
"244",4544,-1,"cART",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",232,3.2,0,1.19,0.75,0,0,0,0
"245",4544,0,"cART",3.2,100.1,170,42,0,0,0,NA,NA,0,0,4200,5.9,0.9,0.1,21.2,7.8,32.2,61.2,29,1.11034482758621,2.71794871794872,0.9,2.5,0.5,46.1,22.7,15.1,83.9,68.8,0.219476744186047,0.327548806941432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",4544,1,"cART",3.4,100.7,210,45,0,0,2,NA,NA,1914.11042944785,2861714.28571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",4544,2,"cART",3.4,101.8,220,48,1,0,1,0,5657.14285714286,53399.2583436341,120502857.142857,NA,1.9,2.9,1.4,24.5,11.1,24.6,60.2,35.6,0.691011235955056,2.20720720720721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",4544,3,"cART",3.5,101,168,40,0,0,0,NA,NA,13634.1343795978,2349714.28571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",4544,4,"cART",3.4,101,164,40,0,0,1,NA,NA,10526.3157894737,118400,534,4.8,1,2.6,19.5,28.6,34.4,82.5,48.1,0.715176715176715,2.20720720720721,0,2.1,0.1,23.1,13.7,48.8,85.6,36.8,1.32608695652174,2.11255411255411,5.7,27,35,13.9,1.9,71,0.4,86.8,15.8,4.49367088607595,7.31578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
